col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
film.title,staff.address_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.543897,0.1,0.026919,0
film.title,staff.picture,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,1.838753,0.428571,0.064941,0
film.title,staff.email,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.397586,0.0,0.017385,0
film.title,staff.store_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.483305,0.125,0.032225,0
film.title,staff.active,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.708575,0.333333,0.043331,0
film.title,staff.username,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.383877,0.125,0.022693,0
film.title,staff.password,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.708781,0.0,0.026688,0
film.title,staff.last_update,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.708455,0.181818,0.030985,0
film.title,store.store_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.483305,0.125,0.054594,0
film.title,store.manager_staff_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.483305,0.0625,0.044616,0
film.title,store.address_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.483305,0.1,0.035698,0
film.title,store.last_update,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,nominal,0.708455,0.181818,0.041194,0
film.description,film.release_year,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.839487,0.083333,0.117365,1
film.description,film.language_id,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.895968,0.0,0.108737,1
film.description,film.original_language_id,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,1.103025,0.05,0.130627,1
film.description,film.rental_duration,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.487409,0.333333,0.105785,1
film.description,film.rental_rate,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.621358,0.090909,0.096604,1
film.description,film.length,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.453475,0.181818,0.099153,1
film.description,film.replacement_cost,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.505847,0.25,0.094446,1
film.description,film.rating,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.191018,0.272727,0.108354,1
film.description,film.special_features,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.01295,0.125,0.137103,1
film.description,film.last_update,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.895688,0.181818,0.091279,1
film.description,film_category.film_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.466529,0.090909,0.143576,0
film.description,film_category.category_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.490295,0.090909,0.132467,0
film.description,film_category.last_update,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,nominal,0.895688,0.181818,0.107064,0
film.description,inventory.inventory_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.466529,0.083333,0.124389,0
film.description,inventory.film_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.466529,0.090909,0.123954,0
film.description,inventory.store_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.667924,0.181818,0.09882,0
film.description,inventory.last_update,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,nominal,0.895688,0.181818,0.102854,0
film.description,language.language_id,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,numeric,0.466529,0.0,0.088047,0
film.description,language.name,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,nominal,0.220567,0.0,0.073382,0
film.description,language.last_update,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,nominal,0.895688,0.181818,0.066345,0
film.description,payment.payment_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.466529,0.090909,0.05019,0
film.description,payment.customer_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.466529,0.090909,0.044527,0
film.description,payment.staff_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.667924,0.181818,0.045472,0
film.description,payment.rental_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.498242,0.181818,0.056197,0
film.description,payment.amount,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.509933,0.090909,0.046932,0
film.description,payment.payment_date,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.240812,0.0,0.041067,0
film.description,payment.last_update,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.240812,0.181818,0.040396,0
film.description,rental.rental_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.466529,0.181818,0.095599,0
film.description,rental.rental_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.240812,0.090909,0.06604,0
film.description,rental.inventory_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.454564,0.083333,0.098258,0
film.description,rental.customer_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.453996,0.090909,0.073305,0
film.description,rental.return_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.240812,0.181818,0.074362,0
film.description,rental.staff_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.667924,0.181818,0.083943,0
film.description,rental.last_update,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.584679,0.181818,0.064185,0
film.description,staff.staff_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.667924,0.181818,0.048082,0
film.description,staff.first_name,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.571269,0.0,0.025619,0
film.description,staff.last_name,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.571207,0.090909,0.024597,0
film.description,staff.address_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.728517,0.090909,0.036977,0
film.description,staff.picture,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,2.023372,0.181818,0.07653,0
film.description,staff.email,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.584539,0.181818,0.022498,0
film.description,staff.store_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.667924,0.181818,0.037976,0
film.description,staff.active,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.895968,0.272727,0.051064,0
film.description,staff.username,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.571269,0.181818,0.029368,0
film.description,staff.password,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.895362,0.090909,0.03145,0
film.description,staff.last_update,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.895688,0.181818,0.039701,0
film.description,store.store_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.667924,0.181818,0.064337,0
film.description,store.manager_staff_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.667924,0.125,0.052579,0
film.description,store.address_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.667924,0.090909,0.047203,0
film.description,store.last_update,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,nominal,0.895688,0.181818,0.052782,0
film.release_year,film.language_id,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,nominal,0.467869,0.166667,0.088355,1
film.release_year,film.original_language_id,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,nominal,0.621057,0.2,0.106141,1
film.release_year,film.rental_duration,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,numeric,0.352078,0.266667,0.085956,1
film.release_year,film.rental_rate,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,numeric,0.304788,0.333333,0.078496,1
film.release_year,film.length,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,numeric,0.386012,0.166667,0.080567,1
film.release_year,film.replacement_cost,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,numeric,0.33364,0.3125,0.076742,1
film.release_year,film.rating,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,nominal,0.651582,0.166667,0.088044,1
film.release_year,film.special_features,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,nominal,0.852437,0.3125,0.111403,1
film.release_year,film.last_update,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,numeric,nominal,0.467589,0.25,0.074169,1
film.release_year,film_category.film_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,numeric,numeric,0.412062,0.166667,0.116663,0
film.release_year,film_category.category_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,numeric,numeric,0.349192,0.166667,0.107636,0
film.release_year,film_category.last_update,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,numeric,nominal,0.467589,0.25,0.086995,0
film.release_year,inventory.inventory_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,numeric,numeric,0.412062,0.166667,0.114493,0
film.release_year,inventory.film_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,numeric,numeric,0.412062,0.166667,0.100719,0
film.release_year,inventory.store_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,numeric,numeric,0.171563,0.166667,0.08648,0
film.release_year,inventory.last_update,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,numeric,nominal,0.467589,0.25,0.094671,0
film.release_year,language.language_id,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,numeric,numeric,0.412062,0.166667,0.071543,0
film.release_year,language.name,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,numeric,nominal,0.643166,0.166667,0.059627,0
film.release_year,language.last_update,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,numeric,nominal,0.467589,0.25,0.053909,0
film.release_year,payment.payment_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.412062,0.083333,0.037323,0
film.release_year,payment.customer_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.412062,0.083333,0.046157,0
film.release_year,payment.staff_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.171563,0.166667,0.033814,0
film.release_year,payment.rental_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.443775,0.333333,0.041789,0
film.release_year,payment.amount,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.455465,0.083333,0.03625,0
film.release_year,payment.payment_date,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.663411,0.083333,0.030538,0
film.release_year,payment.last_update,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.663411,0.25,0.030039,0
film.release_year,rental.rental_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.412062,0.333333,0.077679,0
film.release_year,rental.rental_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.663411,0.333333,0.053661,0
film.release_year,rental.inventory_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.400096,0.166667,0.083846,0
film.release_year,rental.customer_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.38549,0.083333,0.059564,0
film.release_year,rental.return_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.663411,0.25,0.060423,0
film.release_year,rental.staff_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.171563,0.166667,0.068208,0
film.release_year,rental.last_update,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.319544,0.25,0.052154,0
film.release_year,staff.staff_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.171563,0.166667,0.039069,0
film.release_year,staff.first_name,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.306134,0.166667,0.027871,0
film.release_year,staff.last_name,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.306072,0.333333,0.026558,0
film.release_year,staff.address_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.11097,0.166667,0.031095,0
film.release_year,staff.picture,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,1.541405,0.083333,0.062185,0
film.release_year,staff.email,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.319404,0.166667,0.02526,0
film.release_year,staff.store_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.171563,0.166667,0.030857,0
film.release_year,staff.active,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.467869,0.166667,0.044657,0
film.release_year,staff.username,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.306134,0.166667,0.032973,0
film.release_year,staff.password,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.467262,0.166667,0.029161,0
film.release_year,staff.last_update,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.467589,0.25,0.036542,0
film.release_year,store.store_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.171563,0.166667,0.052277,0
film.release_year,store.manager_staff_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.171563,0.1875,0.042723,0
film.release_year,store.address_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.171563,0.166667,0.036162,0
film.release_year,store.last_update,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",numeric,nominal,0.467589,0.25,0.048583,0
film.language_id,film.original_language_id,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.731406,0.55,0.098339,1
film.language_id,film.rental_duration,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.639996,0.133333,0.079637,1
film.language_id,film.rental_rate,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.511843,0.090909,0.072726,1
film.language_id,film.length,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.606062,0.272727,0.074645,1
film.language_id,film.replacement_cost,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.658433,0.1875,0.071101,1
film.language_id,film.rating,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.70495,0.181818,0.081572,1
film.language_id,film.special_features,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.90635,0.125,0.103214,1
film.language_id,film.last_update,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.00028,0.181818,0.068717,1
film.language_id,film_category.film_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.619116,0.272727,0.108087,0
film.language_id,film_category.category_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.642881,0.363636,0.099724,0
film.language_id,film_category.last_update,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,nominal,0.00028,0.181818,0.0806,0
film.language_id,inventory.inventory_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.619116,0.25,0.103097,0
film.language_id,inventory.film_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.619116,0.272727,0.093315,0
film.language_id,inventory.store_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.427357,0.363636,0.077872,0
film.language_id,inventory.last_update,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,nominal,0.00028,0.181818,0.085249,0
film.language_id,language.language_id,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,numeric,0.619116,1.0,0.066284,0
film.language_id,language.name,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,nominal,0.6754,0.272727,0.055244,0
film.language_id,language.last_update,film,language,Captures details of films in a video rental store inventory.,Tracks various languages used in DVD rentals for user interface and film subtitles.,nominal,nominal,0.00028,0.181818,0.049946,0
film.language_id,payment.payment_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.619116,0.363636,0.042379,0
film.language_id,payment.customer_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.619116,0.272727,0.042685,0
film.language_id,payment.staff_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.427357,0.363636,0.038394,0
film.language_id,payment.rental_id,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.650829,0.454545,0.04745,0
film.language_id,payment.amount,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.662519,0.181818,0.039628,0
film.language_id,payment.payment_date,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.655155,0.083333,0.034675,0
film.language_id,payment.last_update,film,payment,Captures details of films in a video rental store inventory.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.655155,0.181818,0.034108,0
film.language_id,rental.rental_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.619116,0.454545,0.071969,0
film.language_id,rental.rental_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.655155,0.090909,0.049717,0
film.language_id,rental.inventory_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.60715,0.25,0.075501,0
film.language_id,rental.customer_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.606583,0.272727,0.055186,0
film.language_id,rental.return_date,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.655155,0.0,0.055982,0
film.language_id,rental.staff_id,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.427357,0.363636,0.063194,0
film.language_id,rental.last_update,film,rental,Captures details of films in a video rental store inventory.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.311289,0.181818,0.04832,0
film.language_id,staff.staff_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.427357,0.363636,0.036197,0
film.language_id,staff.first_name,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.324698,0.0,0.025774,0
film.language_id,staff.last_name,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.324761,0.272727,0.02456,0
film.language_id,staff.address_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.48795,0.363636,0.029616,0
film.language_id,staff.picture,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,1.130578,0.181818,0.057614,0
film.language_id,staff.email,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.311429,0.181818,0.02336,0
film.language_id,staff.store_id,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.427357,0.363636,0.028589,0
film.language_id,staff.active,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.0,0.181818,0.040212,0
film.language_id,staff.username,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.324698,0.181818,0.030493,0
film.language_id,staff.password,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.000606,0.181818,0.026967,0
film.language_id,staff.last_update,film,staff,Captures details of films in a video rental store inventory.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.00028,0.181818,0.032905,0
film.language_id,store.store_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.427357,0.363636,0.048434,0
film.language_id,store.manager_staff_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.427357,0.4375,0.039582,0
film.language_id,store.address_id,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.427357,0.363636,0.037806,0
film.language_id,store.last_update,film,store,Captures details of films in a video rental store inventory.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,nominal,0.00028,0.181818,0.043747,0
film.original_language_id,film.rental_duration,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.793184,0.25,0.095669,1
film.original_language_id,film.rental_rate,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.665032,0.3,0.087366,1
film.original_language_id,film.length,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.759251,0.15,0.089672,1
film.original_language_id,film.replacement_cost,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,numeric,0.811622,0.15,0.085414,1
film.original_language_id,film.rating,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.91512,0.2,0.097993,1
film.original_language_id,film.special_features,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,1.115975,0.3,0.123992,1
film.original_language_id,film.last_update,film,film,Captures details of films in a video rental store inventory.,Captures details of films in a video rental store inventory.,nominal,nominal,0.731127,0.15,0.08255,1
film.original_language_id,film_category.film_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.772305,0.25,0.129846,0
film.original_language_id,film_category.category_id,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.79607,0.25,0.1198,0
film.original_language_id,film_category.last_update,film,film_category,Captures details of films in a video rental store inventory.,The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,nominal,0.731127,0.15,0.096826,0
film.original_language_id,inventory.inventory_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.772305,0.3,0.115408,0
film.original_language_id,inventory.film_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.772305,0.25,0.112101,0
film.original_language_id,inventory.store_id,film,inventory,Captures details of films in a video rental store inventory.,Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.580546,0.2,0.08937,0
